Date,Rainfall (mm),Consecutive_Rainy_Days,Dry_Spell_Duration,Daily_Rainfall_Anomaly
1973-01-02,0.0,0,7,-3.441129032354201
1973-01-03,0.0,0,8,-2.170161290322581
1973-01-04,0.0,0,9,-2.3733870967741937
1973-01-05,0.0,0,10,-3.029032258076533
1973-01-06,0.0,0,11,-2.864516129032258
1973-01-07,0.0,0,12,-3.702419360991447
1973-01-08,0.0,0,13,-6.720967692713583
1973-01-09,0.0,0,14,-3.205645155137585
1973-01-10,0.0,0,15,-4.063709677419355
1973-01-11,0.0,0,16,-3.1370967741935485
1973-01-12,0.0,0,17,-5.078225806451612
1973-01-13,0.0,0,18,-3.846774193548387
1973-01-14,0.0,0,19,-0.6169354838709677
1973-01-15,0.0,0,20,-2.193548387096774
1973-01-16,0.0,0,21,-0.8903225806451612
1973-01-17,0.0,0,22,-1.7669354838709677
1973-01-18,0.0,0,23,-1.685483870967742
1973-01-19,0.0,0,24,-0.6161290322580646
1973-01-20,0.0,0,25,-4.913709677419355
1973-01-21,0.0,0,26,-3.5870967741935487
1973-01-22,0.0,0,27,-3.6887096774193546
1973-01-23,0.0,0,28,-0.8758064516129032
1973-01-24,0.0,0,29,-0.9112903225806451
1973-01-25,0.0,0,30,-1.0120967741935485
1973-01-26,0.0,0,31,-1.1024193548387096
1973-01-27,0.0,0,32,-0.625
1973-01-28,0.0,0,33,-1.296774193548387
1973-01-29,0.0,0,34,-0.7596774193548387
1973-01-30,0.0,0,35,-0.4258064516129032
1973-01-31,0.0,0,36,-0.36774193548387096
1973-02-01,0.0,0,37,-0.32096774193548383
1973-02-02,0.0,0,38,-1.7314516129032258
1973-02-03,0.0,0,39,-1.238709677419355
1973-02-04,0.0,0,40,-0.6717741935483871
1973-02-05,0.0,0,41,-0.6298387096774194
1973-02-06,0.0,0,42,-0.9806451612903226
1973-02-07,0.0,0,43,-2.454032258064516
1973-02-08,0.0,0,44,-1.4637096774193548
1973-02-09,0.0,0,45,-0.7435483870967742
1973-02-10,0.2,1,0,-0.02419354838709678
1973-02-11,0.0,0,1,-0.4620967741935484
1973-02-12,0.0,0,2,-1.1
1973-02-13,1.4,1,0,0.4903225806451612
1973-02-14,0.0,0,1,-0.3790322580645161
1973-02-15,0.0,0,2,-0.785483870967742
1973-02-16,0.0,0,3,-0.8032258064516129
1973-02-17,0.0,0,4,-0.3717741935483871
1973-02-18,0.0,0,5,-0.7161290322580645
1973-02-19,0.0,0,6,-1.1225806451612903
1973-02-20,0.0,0,7,-1.5475806451612903
1973-02-21,0.0,0,8,-1.4056451612903227
1973-02-22,0.0,0,9,-0.6717741935483871
1973-02-23,0.0,0,10,-0.6201612903225807
1973-02-24,0.0,0,11,-0.5
1973-02-25,0.0,0,12,-0.9080645161290322
1973-02-26,0.0,0,13,-0.5387096774193548
1973-02-27,0.0,0,14,-0.5362903225806451
1973-02-28,0.0,0,15,-0.817741935483871
1973-03-01,0.0,0,16,-0.3596774193548387
1973-03-02,0.0,0,17,-0.5709677419354838
1973-03-03,0.0,0,18,-0.8516129032258064
1973-03-04,0.7,1,0,0.012903225806451535
1973-03-05,0.0,0,1,-1.5233870967741936
1973-03-06,0.0,0,2,-0.657258064516129
1973-03-07,0.0,0,3,-0.6129032258064516
1973-03-08,0.0,0,4,-0.7153225806451613
1973-03-09,0.0,0,5,-0.3959677419354839
1973-03-10,0.0,0,6,-0.714516129032258
1973-03-11,0.0,0,7,-1.0048387096774194
1973-03-12,0.0,0,8,-1.3387096774193548
1973-03-13,0.0,0,9,-0.717741935483871
1973-03-14,0.0,0,10,-2.6588709677419353
1973-03-15,0.0,0,11,-0.6467741935483872
1973-03-16,0.0,0,12,-0.22903225806451613
1973-03-17,0.0,0,13,-0.21693548387096775
1973-03-18,0.0,0,14,-0.24516129032258063
1973-03-19,0.0,0,15,-0.12096774193548387
1973-03-20,0.0,0,16,-0.3129032258064516
1973-03-21,0.0,0,17,-0.3169354838709677
1973-03-22,1.3,1,0,0.5717741927792949
1973-03-23,0.0,0,1,-0.9790322580645161
1973-03-24,0.0,0,2,-0.30564516129032254
1973-03-25,0.0,0,3,-0.16370967741935485
1973-03-26,0.0,0,4,-0.6895161290322581
1973-03-27,0.0,0,5,-0.2846774193548387
1973-03-28,0.0,0,6,-0.8322580645161289
1973-03-29,0.4,1,0,-0.4169354838709677
1973-03-30,0.0,0,1,-0.5830645161290323
1973-03-31,0.0,0,2,-0.5153225806451612
1973-04-01,0.0,0,3,-1.445967741935484
1973-04-02,0.0,0,4,-0.4314516129993623
1973-04-03,0.0,0,5,-0.6741935483870968
1973-04-04,0.0,0,6,-1.261290322580645
1973-04-05,0.0,0,7,-1.2419354838709677
1973-04-06,0.0,0,8,-0.5233870967741936
1973-04-07,0.0,0,9,-0.3588709677419355
1973-04-08,0.0,0,10,-0.25806451612903225
1973-04-09,0.0,0,11,-0.4120967741935484
1973-04-10,0.0,0,12,-0.9943548387096774
1973-04-11,0.0,0,13,-1.9314516129032258
1973-04-12,0.0,0,14,-2.5935483870967744
1973-04-13,0.0,0,15,-3.6379032258545196
1973-04-14,0.0,0,16,-2.988709677419355
1973-04-15,0.0,0,17,-0.8669354838709677
1973-04-16,0.0,0,18,-0.5967741935483871
1973-04-17,0.0,0,19,-1.0919354838709678
1973-04-18,0.0,0,20,-1.2701612903225807
1973-04-19,0.0,0,21,-1.1524193548387098
1973-04-20,0.0,0,22,-1.3048387096774194
1973-04-21,1.9,1,0,0.8483870967741933
1973-04-22,0.7,2,0,-0.7024193548387099
1973-04-23,0.0,0,1,-0.9475806451612904
1973-04-24,0.0,0,2,-0.9258064516129033
1973-04-25,0.0,0,3,-1.1096774193548387
1973-04-26,0.0,0,4,-1.2661290322580645
1973-04-27,0.0,0,5,-0.5701612903225807
1973-04-28,0.0,0,6,-0.6879032258064516
1973-04-29,0.0,0,7,-0.6612903225806451
1973-04-30,0.0,0,8,-0.532258064516129
1973-05-01,0.0,0,9,-1.4733870967741938
1973-05-02,0.0,0,10,-0.7629032258064516
1973-05-03,0.0,0,11,-0.8733870967741936
1973-05-04,0.0,0,12,-1.8435483870967742
1973-05-05,0.0,0,13,-1.5153225806451613
1973-05-06,0.0,0,14,-2.3379032258064516
1973-05-07,0.0,0,15,-3.625806451612903
1973-05-08,0.0,0,16,-1.214516129032258
1973-05-09,0.0,0,17,-1.303225806643886
1973-05-10,0.0,0,18,-1.0112903224845087
1973-05-11,0.0,0,19,-0.960483870967742
1973-05-12,0.0,0,20,-1.011290322580645
1973-05-13,0.0,0,21,-2.7233870967741933
1973-05-14,0.0,0,22,-2.0588709677539527
1973-05-15,0.0,0,23,-0.9862903225806451
1973-05-16,0.0,0,24,-2.584677419450975
1973-05-17,0.0,0,25,-2.7548387219828943
1973-05-18,0.0,0,26,-2.8806451620594147
1973-05-19,8.7,1,0,7.0088709677419345
1973-05-20,12.5,2,0,10.431451612903226
1973-05-21,0.0,0,1,-1.3701612903225806
1973-05-22,19.6,1,0,18.73064516167487
1973-05-23,8.2,2,0,7.148387097158739
1973-05-24,0.0,0,1,-1.1314516127109526
1973-05-25,0.0,0,2,-1.7741935483870968
1973-05-26,0.0,0,3,-0.957258064516129
1973-05-27,0.0,0,4,-1.8233870967741934
1973-05-28,0.0,0,5,-0.7346774193548387
1973-05-29,0.0,0,6,-0.5919354838709678
1973-05-30,0.0,0,7,-0.7250000000000001
1973-05-31,0.0,0,8,-0.5145161290322581
1973-06-01,0.0,0,9,-1.125
1973-06-02,0.0,0,10,-1.525806451612903
1973-06-03,0.0,0,11,-2.799193545310728
1973-06-04,3.3,1,0,1.7395161290322578
1973-06-05,0.0,0,1,-0.7790322582567891
1973-06-06,0.0,0,2,-1.6233870967741937
1973-06-07,0.1,1,0,-1.4040322584490623
1973-06-08,0.0,0,1,-1.5209677419354841
1973-06-09,0.0,0,2,-0.9790322596027005
1973-06-10,0.0,0,3,-0.7056451612903226
1973-06-11,0.0,0,4,-1.7419354838709677
1973-06-12,0.5,1,0,-1.1169354836786947
1973-06-13,0.0,0,1,-1.7346774193548387
1973-06-14,0.0,0,2,-2.0556451612903226
1973-06-15,0.0,0,3,-1.3338709677419356
1973-06-16,0.0,0,4,-0.8008064516129032
1973-06-17,0.0,0,5,-1.413709677419355
1973-06-18,0.0,0,6,-1.471774193548387
1973-06-19,0.0,0,7,-1.0233870967741936
1973-06-20,6.2,1,0,5.257258064492095
1973-06-21,0.0,0,1,-0.7701612910916728
1973-06-22,0.3,1,0,-0.685483870967742
1973-06-23,0.0,0,1,-0.9483870967741935
1973-06-24,0.0,0,2,-1.2919354838709676
1973-06-25,0.5,1,0,-0.24596774116639175
1973-06-26,0.0,0,1,-0.5967741935483871
1973-06-27,19.2,1,0,18.449193548387097
1973-06-28,0.0,0,1,-0.7862903225806451
1973-06-29,0.0,0,2,-0.7387096774193548
1973-06-30,0.0,0,3,-0.7798387096774194
1973-07-01,0.0,0,4,-1.0524193548387097
1973-07-02,0.0,0,5,-1.7717741966247558
1973-07-03,0.0,0,6,-1.0790322580885503
1973-07-04,0.0,0,7,-2.15241935483871
1973-07-05,0.0,0,8,-1.689516129032258
1973-07-06,0.0,0,9,-1.6274193548387097
1973-07-07,0.0,0,10,-1.9661290322700817
1973-07-08,0.0,0,11,-2.268548387096774
1973-07-09,0.0,0,12,-0.5379032256141786
1973-07-10,0.0,0,13,-1.5048387096774194
1973-07-11,0.0,0,14,-1.2379032258064515
1973-07-12,0.0,0,15,-1.6483870967741936
1973-07-13,0.0,0,16,-1.4701612903225807
1973-07-14,0.0,0,17,-1.4580645163213053
1973-07-15,0.0,0,18,-1.9725806451612902
1973-07-16,0.0,0,19,-1.2983870967741935
1973-07-17,0.0,0,20,-1.2838709677659697
1973-07-18,0.0,0,21,-2.342741935483871
1973-07-19,0.0,0,22,-1.1879032258064517
1973-07-20,0.0,0,23,-0.8943548387096775
1973-07-21,0.0,0,24,-1.3653225806451614
1973-07-22,0.0,0,25,-1.7266129032258064
1973-07-23,0.0,0,26,-1.2862903225806452
1973-07-24,0.0,0,27,-2.5161290322580645
1973-07-25,0.5,1,0,-2.196774193548387
1973-07-26,0.8,2,0,-0.8201612903225806
1973-07-27,12.8,3,0,11.057258064708403
1973-07-28,0.4,4,0,-1.4741935483870967
1973-07-29,0.0,0,1,-1.8016129032258066
1973-07-30,0.0,0,2,-1.7201612903225805
1973-07-31,2.2,1,0,1.0475806451612903
1973-08-01,2.7,2,0,0.22741935483871023
1973-08-02,0.4,3,0,-2.085483870967742
1973-08-03,3.6,4,0,2.787903225806452
1973-08-04,0.8,5,0,-0.5048387096774194
1973-08-05,6.0,6,0,4.305645161290323
1973-08-06,0.9,7,0,-1.1370967757317327
1973-08-07,0.0,0,1,-2.514516129224531
1973-08-08,0.0,0,2,-1.0153225821833456
1973-08-09,0.0,0,3,-2.2354838694295576
1973-08-10,18.2,1,0,15.72419354992528
1973-08-11,8.3,2,0,6.224193548387097
1973-08-12,10.4,3,0,7.750806450843811
1973-08-13,12.9,4,0,9.208064516129033
1973-08-14,6.5,5,0,4.516935483870967
1973-08-15,0.0,0,1,-1.7838709677419353
1973-08-16,8.9,1,0,6.9064516128791915
1973-08-17,0.0,0,1,-3.3225806451612905
1973-08-18,0.0,0,2,-3.0862903226287135
1973-08-19,0.5,1,0,-2.501612903273875
1973-08-20,0.5,2,0,-2.0370967742416166
1973-08-21,0.0,0,1,-3.8766129034180796
1973-08-22,0.0,0,2,-3.8733870965819204
1973-08-23,0.0,0,3,-4.494354838805814
1973-08-24,0.0,0,4,-2.9379032258064517
1973-08-25,0.0,0,5,-2.3306451612903225
1973-08-26,0.0,0,6,-2.203225806451613
1973-08-27,0.0,0,7,-4.141935483870968
1973-08-28,0.0,0,8,-2.541935483870968
1973-08-29,0.0,0,9,-2.3629032258064515
1973-08-30,0.0,0,10,-2.638709677419355
1973-08-31,0.3,1,0,-3.1120967741935486
1973-09-01,0.0,0,1,-4.0717741935483875
1973-09-02,0.0,0,2,-2.7629032259987247
1973-09-03,10.4,1,0,8.324193548387097
1973-09-04,0.7,2,0,-2.096774193548387
1973-09-05,0.0,0,1,-2.4685483872890472
1973-09-06,0.0,0,2,-2.112096774193548
1973-09-07,1.8,1,0,-1.4879032258064513
1973-09-08,22.9,2,0,19.673387096774192
1973-09-09,0.0,0,1,-2.0806451609057763
1973-09-10,0.0,0,2,-3.1524193548387096
1973-09-11,0.5,1,0,-2.2419354846400603
1973-09-12,0.0,0,1,-3.7564516129032257
1973-09-13,17.6,1,0,15.709677419739386
1973-09-14,0.1,2,0,-1.6870967741935483
1973-09-15,0.0,0,1,-2.4749999999999996
1973-09-16,4.0,1,0,1.9435483870006376
1973-09-17,9.7,2,0,5.999999999999999
1973-09-18,1.0,3,0,-1.7161290322580647
1973-09-19,0.0,0,1,-2.2096774193548385
1973-09-20,0.0,0,2,-3.2750000000000004
1973-09-21,0.0,0,3,-3.416129032258065
1973-09-22,0.0,0,4,-2.091935483870968
1973-09-23,0.0,0,5,-2.4749999999999996
1973-09-24,0.0,0,6,-2.5580645161290323
1973-09-25,0.8,1,0,-2.0370967741935484
1973-09-26,0.0,0,1,-4.916129032258064
1973-09-27,0.0,0,2,-2.835483870967742
1973-09-28,0.2,1,0,-2.742741935483871
1973-09-29,19.1,2,0,14.652419354838711
1973-09-30,0.5,3,0,-3.8016129032258066
1973-10-01,23.6,4,0,20.603225806643888
1973-10-02,0.1,5,0,-2.363709677803901
1973-10-03,0.0,0,1,-3.425
1973-10-04,0.0,0,2,-4.029838709677419
1973-10-05,0.0,0,3,-3.3161290322580643
1973-10-06,1.1,1,0,-4.605645162059416
1973-10-07,0.0,0,1,-3.1516129028412605
1973-10-08,0.0,0,2,-3.0451612899380347
1973-10-09,0.0,0,3,-4.020161289938034
1973-10-10,0.0,0,4,-3.681451612903226
1973-10-11,0.0,0,5,-4.537903225806452
1973-10-12,0.0,0,6,-5.1387096778039005
1973-10-13,0.0,0,7,-5.15241935483871
1973-10-14,0.0,0,8,-4.811290324118829
1973-10-15,2.3,1,0,-4.474193554539834
1973-10-16,0.7,2,0,-6.370161290322581
1973-10-17,1.6,3,0,-5.871774193740659
1973-10-18,11.5,4,0,2.221774193548388
1973-10-19,28.2,5,0,19.39758064516129
1973-10-20,52.4,6,0,42.477419354934845
1973-10-21,71.5,7,0,58.938709677419354
1973-10-22,63.8,8,0,54.59032257756879
1973-10-23,0.0,0,1,-14.804032258064517
1973-10-24,0.1,1,0,-12.610483870967741
1973-10-25,1.3,2,0,-9.135483870967741
1973-10-26,26.0,3,0,14.999193554539834
1973-10-27,4.0,4,0,-10.120967741935484
1973-10-28,0.5,5,0,-13.45483870967742
1973-10-29,5.8,6,0,-4.805645161290323
1973-10-30,53.5,7,0,40.88951612903226
1973-10-31,41.3,8,0,28.744354838709675
1973-11-01,102.8,9,0,89.84516128416985
1973-11-02,8.3,10,0,-8.543548380944038
1973-11-03,1.9,11,0,-14.389516129032257
1973-11-04,20.2,12,0,2.89838709831238
1973-11-05,5.8,13,0,-12.011290324118832
1973-11-06,0.0,0,1,-16.833064516513577
1973-11-07,0.0,0,2,-18.341129032258067
1973-11-08,0.0,0,3,-19.71693547771823
1973-11-09,0.0,0,4,-18.533064503823557
1973-11-10,0.0,0,5,-16.98629032104246
1973-11-11,0.0,0,6,-14.437096774001274
1973-11-12,0.0,0,7,-15.312903225806451
1973-11-13,0.0,0,8,-13.173387096774194
1973-11-14,2.7,1,0,-9.800806450843812
1973-11-15,13.8,2,0,-3.518548387481321
1973-11-16,9.0,3,0,-5.463709677419354
1973-11-17,0.0,0,1,-7.533064522281769
1973-11-18,6.5,1,0,-6.578225806547751
1973-11-19,0.0,0,1,-13.63790322580645
1973-11-20,0.0,0,2,-13.97741935483871
1973-11-21,0.0,0,3,-12.029032258064515
1973-11-22,0.0,0,4,-12.64999997538905
1973-11-23,0.0,0,5,-11.965322580669195
1973-11-24,21.2,1,0,7.334677419354838
1973-11-25,8.5,2,0,-4.710483872505925
1973-11-26,54.7,3,0,37.59435483861354
1973-11-27,16.8,4,0,1.650806454689274
1973-11-28,2.8,5,0,-11.67741933022776
1973-11-29,57.5,6,0,41.719354851015154
1973-11-30,2.5,7,0,-8.695161288784396
1973-12-01,0.5,8,0,-12.491935483895002
1973-12-02,16.8,9,0,5.291129033796249
1973-12-03,19.7,10,0,5.88790322888282
1973-12-04,2.4,11,0,-17.178225806451614
1973-12-05,0.7,12,0,-16.11048387096774
1973-12-06,0.0,0,1,-11.691129032258065
1973-12-07,0.0,0,2,-12.644354838709678
1973-12-08,0.0,0,3,-13.896774193548387
1973-12-09,0.0,0,4,-7.199999999999999
1973-12-10,0.0,0,5,-8.346774193548388
1973-12-11,0.0,0,6,-6.440322580645161
1973-12-12,0.0,0,7,-5.33709677111718
1973-12-13,0.5,1,0,-5.899193572998048
1973-12-14,8.4,2,0,1.5185483747912993
1973-12-15,60.0,3,0,53.29516129647532
1973-12-16,13.5,4,0,4.958870967741936
1973-12-17,47.9,5,0,41.50564516129032
1973-12-18,2.0,6,0,-5.451612903225806
1973-12-19,0.0,0,1,-7.092741935483871
1973-12-20,0.0,0,2,-7.675806451612903
1973-12-21,0.0,0,3,-4.695161289553488
1973-12-22,0.0,0,4,-7.508064515744486
1973-12-23,0.1,1,0,-6.701612903225807
1973-12-24,0.0,0,1,-6.732258064516128
1973-12-25,0.4,1,0,-8.167741935483871
1973-12-26,0.0,0,1,-4.522580645161291
1973-12-27,1.2,1,0,-4.385483870967742
1973-12-28,69.2,2,0,63.716129032234036
1973-12-29,10.0,3,0,5.965322580645161
1973-12-30,1.7,4,0,-3.0491935483870964
1973-12-31,0.0,0,1,-4.01370968972483
1974-01-01,0.5,1,0,-3.662903225806452
1974-01-02,0.0,0,1,-3.441129032354201
1974-01-03,0.0,0,2,-2.170161290322581
1974-01-04,0.0,0,3,-2.3733870967741937
1974-01-05,0.0,0,4,-3.029032258076533
1974-01-06,0.0,0,5,-2.864516129032258
1974-01-07,0.0,0,6,-3.702419360991447
1974-01-08,0.5,1,0,-6.220967692713583
1974-01-09,0.4,2,0,-2.805645155137585
1974-01-10,0.0,0,1,-4.063709677419355
1974-01-11,0.0,0,2,-3.1370967741935485
1974-01-12,0.0,0,3,-5.078225806451612
1974-01-13,0.0,0,4,-3.846774193548387
1974-01-14,0.0,0,5,-0.6169354838709677
1974-01-15,0.0,0,6,-2.193548387096774
1974-01-16,0.0,0,7,-0.8903225806451612
1974-01-17,0.0,0,8,-1.7669354838709677
1974-01-18,0.0,0,9,-1.685483870967742
1974-01-19,0.0,0,10,-0.6161290322580646
1974-01-20,2.2,1,0,-2.713709677419355
1974-01-21,0.0,0,1,-3.5870967741935487
1974-01-22,0.0,0,2,-3.6887096774193546
1974-01-23,0.0,0,3,-0.8758064516129032
1974-01-24,0.0,0,4,-0.9112903225806451
1974-01-25,0.0,0,5,-1.0120967741935485
1974-01-26,0.0,0,6,-1.1024193548387096
1974-01-27,0.0,0,7,-0.625
1974-01-28,0.0,0,8,-1.296774193548387
1974-01-29,0.0,0,9,-0.7596774193548387
1974-01-30,0.0,0,10,-0.4258064516129032
1974-01-31,0.0,0,11,-0.36774193548387096
1974-02-01,0.0,0,12,-0.32096774193548383
1974-02-02,0.0,0,13,-1.7314516129032258
1974-02-03,0.0,0,14,-1.238709677419355
1974-02-04,0.0,0,15,-0.6717741935483871
1974-02-05,0.0,0,16,-0.6298387096774194
1974-02-06,0.0,0,17,-0.9806451612903226
1974-02-07,0.0,0,18,-2.454032258064516
1974-02-08,0.0,0,19,-1.4637096774193548
1974-02-09,0.0,0,20,-0.7435483870967742
1974-02-10,0.0,0,21,-0.2241935483870968
1974-02-11,0.0,0,22,-0.4620967741935484
1974-02-12,0.0,0,23,-1.1
1974-02-13,6.4,1,0,5.490322580645161
1974-02-14,17.3,2,0,16.920967741935485
1974-02-15,0.0,0,1,-0.785483870967742
1974-02-16,0.0,0,2,-0.8032258064516129
1974-02-17,0.0,0,3,-0.3717741935483871
1974-02-18,0.0,0,4,-0.7161290322580645
1974-02-19,0.0,0,5,-1.1225806451612903
1974-02-20,0.0,0,6,-1.5475806451612903
1974-02-21,0.0,0,7,-1.4056451612903227
1974-02-22,0.0,0,8,-0.6717741935483871
1974-02-23,0.0,0,9,-0.6201612903225807
1974-02-24,0.0,0,10,-0.5
1974-02-25,0.0,0,11,-0.9080645161290322
1974-02-26,0.0,0,12,-0.5387096774193548
1974-02-27,0.0,0,13,-0.5362903225806451
1974-02-28,14.6,1,0,13.782258064516128
1974-03-01,19.6,2,0,19.240322580645163
1974-03-02,1.5,3,0,0.9290322580645162
1974-03-03,0.0,0,1,-0.8516129032258064
1974-03-04,0.0,0,2,-0.6870967741935484
1974-03-05,0.0,0,3,-1.5233870967741936
1974-03-06,0.0,0,4,-0.657258064516129
1974-03-07,0.0,0,5,-0.6129032258064516
1974-03-08,0.0,0,6,-0.7153225806451613
1974-03-09,0.0,0,7,-0.3959677419354839
1974-03-10,0.0,0,8,-0.714516129032258
1974-03-11,0.0,0,9,-1.0048387096774194
1974-03-12,0.0,0,10,-1.3387096774193548
1974-03-13,0.0,0,11,-0.717741935483871
1974-03-14,0.0,0,12,-2.6588709677419353
1974-03-15,0.0,0,13,-0.6467741935483872
1974-03-16,0.0,0,14,-0.22903225806451613
1974-03-17,0.0,0,15,-0.21693548387096775
1974-03-18,0.0,0,16,-0.24516129032258063
1974-03-19,0.0,0,17,-0.12096774193548387
1974-03-20,0.0,0,18,-0.3129032258064516
1974-03-21,0.0,0,19,-0.3169354838709677
1974-03-22,0.0,0,20,-0.7282258072207052
1974-03-23,0.0,0,21,-0.9790322580645161
1974-03-24,0.0,0,22,-0.30564516129032254
1974-03-25,0.0,0,23,-0.16370967741935485
1974-03-26,0.0,0,24,-0.6895161290322581
1974-03-27,0.0,0,25,-0.2846774193548387
1974-03-28,0.0,0,26,-0.8322580645161289
1974-03-29,0.0,0,27,-0.8169354838709677
1974-03-30,0.0,0,28,-0.5830645161290323
1974-03-31,0.0,0,29,-0.5153225806451612
1974-04-01,0.0,0,30,-1.445967741935484
1974-04-02,0.0,0,31,-0.4314516129993623
1974-04-03,0.0,0,32,-0.6741935483870968
1974-04-04,0.0,0,33,-1.261290322580645
1974-04-05,0.3,1,0,-0.9419354838709677
1974-04-06,0.1,2,0,-0.4233870967741936
1974-04-07,0.0,0,1,-0.3588709677419355
1974-04-08,0.0,0,2,-0.25806451612903225
1974-04-09,0.0,0,3,-0.4120967741935484
1974-04-10,0.0,0,4,-0.9943548387096774
1974-04-11,0.0,0,5,-1.9314516129032258
1974-04-12,0.0,0,6,-2.5935483870967744
1974-04-13,0.0,0,7,-3.6379032258545196
1974-04-14,0.0,0,8,-2.988709677419355
1974-04-15,0.0,0,9,-0.8669354838709677
1974-04-16,0.0,0,10,-0.5967741935483871
1974-04-17,0.0,0,11,-1.0919354838709678
1974-04-18,0.0,0,12,-1.2701612903225807
1974-04-19,0.0,0,13,-1.1524193548387098
1974-04-20,0.0,0,14,-1.3048387096774194
1974-04-21,0.0,0,15,-1.0516129032258066
1974-04-22,0.0,0,16,-1.4024193548387098
1974-04-23,0.0,0,17,-0.9475806451612904
1974-04-24,0.0,0,18,-0.9258064516129033
1974-04-25,0.0,0,19,-1.1096774193548387
1974-04-26,0.0,0,20,-1.2661290322580645
1974-04-27,0.0,0,21,-0.5701612903225807
1974-04-28,0.0,0,22,-0.6879032258064516
1974-04-29,0.0,0,23,-0.6612903225806451
1974-04-30,0.0,0,24,-0.532258064516129
1974-05-01,0.0,0,25,-1.4733870967741938
1974-05-02,0.0,0,26,-0.7629032258064516
1974-05-03,0.0,0,27,-0.8733870967741936
1974-05-04,0.0,0,28,-1.8435483870967742
1974-05-05,0.0,0,29,-1.5153225806451613
1974-05-06,0.0,0,30,-2.3379032258064516
1974-05-07,0.0,0,31,-3.625806451612903
1974-05-08,0.0,0,32,-1.214516129032258
1974-05-09,0.0,0,33,-1.303225806643886
1974-05-10,0.0,0,34,-1.0112903224845087
1974-05-11,0.0,0,35,-0.960483870967742
1974-05-12,0.0,0,36,-1.011290322580645
1974-05-13,0.0,0,37,-2.7233870967741933
1974-05-14,0.0,0,38,-2.0588709677539527
1974-05-15,0.0,0,39,-0.9862903225806451
1974-05-16,1.4,1,0,-1.184677419450975
1974-05-17,6.4,2,0,3.645161278017106
1974-05-18,0.0,0,1,-2.8806451620594147
1974-05-19,0.0,0,2,-1.6911290322580645
1974-05-20,0.0,0,3,-2.068548387096774
1974-05-21,0.0,0,4,-1.3701612903225806
1974-05-22,0.0,0,5,-0.8693548383251313
1974-05-23,3.9,1,0,2.8483870971587395
1974-05-24,35.9,2,0,34.768548387289044
1974-05-25,0.0,0,1,-1.7741935483870968
1974-05-26,0.0,0,2,-0.957258064516129
1974-05-27,0.0,0,3,-1.8233870967741934
1974-05-28,43.3,1,0,42.56532258064516
1974-05-29,0.5,2,0,-0.09193548387096784
1974-05-30,0.0,0,1,-0.7250000000000001
1974-05-31,0.0,0,2,-0.5145161290322581
1974-06-01,0.0,0,3,-1.125
1974-06-02,0.0,0,4,-1.525806451612903
1974-06-03,0.0,0,5,-2.799193545310728
1974-06-04,0.0,0,6,-1.560483870967742
1974-06-05,4.6,1,0,3.8209677417432104
1974-06-06,0.0,0,1,-1.6233870967741937
1974-06-07,0.0,0,2,-1.5040322584490624
1974-06-08,0.0,0,3,-1.5209677419354841
1974-06-09,0.0,0,4,-0.9790322596027005
1974-06-10,0.0,0,5,-0.7056451612903226
1974-06-11,0.0,0,6,-1.7419354838709677
1974-06-12,2.2,1,0,0.5830645163213055
1974-06-13,11.0,2,0,9.265322580645162
1974-06-14,15.7,3,0,13.644354838709678
1974-06-15,0.0,0,1,-1.3338709677419356
1974-06-16,0.0,0,2,-0.8008064516129032
1974-06-17,0.0,0,3,-1.413709677419355
1974-06-18,0.3,1,0,-1.171774193548387
1974-06-19,0.0,0,1,-1.0233870967741936
1974-06-20,0.0,0,2,-0.9427419355079051
1974-06-21,0.0,0,3,-0.7701612910916728
1974-06-22,0.0,0,4,-0.9854838709677419
1974-06-23,11.6,1,0,10.651612903225805
1974-06-24,0.0,0,1,-1.2919354838709676
1974-06-25,0.0,0,2,-0.7459677411663918
1974-06-26,0.0,0,3,-0.5967741935483871
1974-06-27,0.0,0,4,-0.7508064516129032
1974-06-28,0.0,0,5,-0.7862903225806451
1974-06-29,8.6,1,0,7.861290322580645
1974-06-30,0.7,2,0,-0.07983870967741946
1974-07-01,1.2,3,0,0.1475806451612902
1974-07-02,1.2,4,0,-0.5717741966247558
1974-07-03,0.0,0,1,-1.0790322580885503
1974-07-04,0.0,0,2,-2.15241935483871
1974-07-05,0.0,0,3,-1.689516129032258
1974-07-06,0.0,0,4,-1.6274193548387097
1974-07-07,0.0,0,5,-1.9661290322700817
1974-07-08,0.2,1,0,-2.068548387096774
1974-07-09,0.0,0,1,-0.5379032256141786
1974-07-10,0.0,0,2,-1.5048387096774194
1974-07-11,0.0,0,3,-1.2379032258064515
1974-07-12,0.0,0,4,-1.6483870967741936
1974-07-13,0.0,0,5,-1.4701612903225807
1974-07-14,1.1,1,0,-0.3580645163213052
1974-07-15,0.0,0,1,-1.9725806451612902
